157982	0.00456249	689.457	0.00457525	700.907	1657.77	-0.1058	250.463	-1.46981	1471.02	-0.1058	82.3857	-1.46982	1309.6	-0.1058	52.8561	-1.46979
157903	0.00452035	735.617	0.00421557	682.302	1634.05	-0.1058	212.107	-1.46979	1530.22	-0.1058	70.1764	-1.4698	1505.66	-0.1058	47.403	-1.46978
162029	0.0045199	714.049	0.00437472	695.72	1578.25	-0.1058	260.627	-1.4698	1438.25	-0.1058	70.6068	-1.4698	1476.76	-0.1058	53.7384	-1.4698
156873	0.00463984	706.603	0.00432485	679.671	1480.47	-0.1058	291.911	-1.46978	1524.84	-0.1058	72.0487	-1.46983	1409.28	-0.1058	60.3865	-1.46983
159846	0.00446057	714.191	0.00445603	697.218	1498.47	-0.1058	234.993	-1.46979	1549.09	-0.1058	87.9379	-1.46981	1449.01	-0.1058	48.2211	-1.46979
160313	0.00435974	708.142	0.00437018	696.538	1603.31	-0.1058	258.913	-1.46982	1538.72	-0.1058	76.0112	-1.46976	1482.31	-0.1058	55.3116	-1.46983
164762	0.00463198	698.281	0.00418229	677.166	1519.8	-0.1058	243.512	-1.46981	1394.39	-0.1058	88.1226	-1.46978	1419.44	-0.1058	54.7887	-1.46979
160663	0.0046084	744.614	0.00431244	667.598	1651.83	-0.1058	280.034	-1.46981	1458.42	-0.1058	70.049	-1.46981	1523.12	-0.1058	52.6785	-1.46981
165159	0.00441416	716.657	0.00454171	686.553	1600.54	-0.1058	235.607	-1.46978	1488.11	-0.1058	75.5871	-1.4698	1347.61	-0.1058	60.0291	-1.46975
160967	0.00441932	699.314	0.00453113	683.607	1648.15	-0.1058	262.377	-1.4698	1370.04	-0.1058	82.1821	-1.46985	1514.25	-0.1058	53.2421	-1.46981
160934	0.0043322	717.24	0.00445545	707.311	1536.39	-0.1058	237.616	-1.46981	1447.02	-0.1058	72.3925	-1.46981	1533.22	-0.1058	50.1186	-1.46981
162154	0.00442142	663.776	0.00461595	712.295	1590.76	-0.1058	226.579	-1.46981	1399.59	-0.1058	84.8679	-1.46978	1361.18	-0.1058	54.4674	-1.4698
159981	0.00460938	721.208	0.0042591	675.503	1448.83	-0.1058	224.368	-1.4698	1526.73	-0.1058	82.1091	-1.46983	1440.96	-0.1058	53.5487	-1.46981
159280	0.0044751	729.093	0.00435286	677.361	1579.17	-0.1058	228.469	-1.46979	1481.41	-0.1058	77.7104	-1.4698	1462.95	-0.1058	45.3459	-1.46981
161203	0.00441363	717.205	0.00431985	677.102	1515.06	-0.1058	235.178	-1.46982	1505.49	-0.1058	77.1528	-1.46981	1601.46	-0.1058	55.1192	-1.46982
158253	0.00420284	723.298	0.00464887	708.953	1573.37	-0.1058	242.74	-1.4698	1486.89	-0.1058	73.9382	-1.4698	1398.53	-0.1058	58.3847	-1.46978
170610	0.00422839	683.444	0.00440407	693.153	1650.71	-0.1058	251.791	-1.46982	1544.68	-0.1058	81.0139	-1.46977	1477.35	-0.1058	58.7913	-1.46983
163996	0.00437384	688.041	0.00436845	686.334	1671.33	-0.1058	273.307	-1.46982	1534.69	-0.1058	68.9096	-1.46979	1450.23	-0.1058	44.7422	-1.46984
163124	0.00452682	708.005	0.00425759	678.645	1553.35	-0.1058	256.968	-1.46977	1375.81	-0.1058	75.6874	-1.46983	1368.38	-0.1058	59.6219	-1.4698
165318	0.0045299	721.11	0.00436684	676.72	1662.43	-0.1058	245.075	-1.46979	1394.5	-0.1058	75.1359	-1.46981	1496.77	-0.1058	50.1652	-1.46978
158731	0.00465927	733.484	0.00427688	680.377	1576.12	-0.1058	263.214	-1.46981	1489.49	-0.1058	70.106	-1.46982	1359.24	-0.1058	48.3361	-1.46982
159406	0.00443271	706.57	0.00447869	702.718	1668.51	-0.1058	249.603	-1.46981	1520.49	-0.1058	81.4712	-1.46981	1405.69	-0.1058	54.6649	-1.46982
159620	0.00435416	702.717	0.00439228	677.275	1527.22	-0.1058	255.043	-1.46981	1443.29	-0.1058	68.0295	-1.46981	1461.56	-0.1058	53.7567	-1.46979
162219	0.0044351	723.391	0.00442383	691.487	1550.12	-0.1058	255.815	-1.4698	1370.03	-0.1058	70.4171	-1.46982	1396.52	-0.1058	54.8122	-1.46977
159289	0.00451823	719.439	0.004329	694.068	1608.04	-0.1058	249.167	-1.46982	1493.44	-0.1058	82.6587	-1.46976	1496.03	-0.1058	58.4897	-1.4698
156625	0.00430973	691.979	0.00447761	688.922	1660.43	-0.1058	256.747	-1.46981	1552.64	-0.1058	76.6708	-1.46978	1393.9	-0.1058	56.6406	-1.46979
159284	0.00432472	727.89	0.00423428	689.569	1741.5	-0.1058	276.934	-1.46979	1475.49	-0.1058	75.9429	-1.4698	1345.7	-0.1058	54.4239	-1.46976
162794	0.00472126	713.431	0.0043662	698.075	1455.78	-0.1058	261.139	-1.4698	1511.47	-0.1058	84.6628	-1.46979	1461.76	-0.1058	57.5368	-1.46981
157184	0.00441196	720.466	0.00462367	711.42	1713.72	-0.1058	252.981	-1.46981	1587.85	-0.1058	81.1632	-1.4698	1358.93	-0.1058	47.9294	-1.46979
159578	0.00450027	727.761	0.00456951	692.705	1685.37	-0.1058	228.812	-1.46982	1465.83	-0.1058	70.8598	-1.46976	1485.27	-0.1058	54.594	-1.46981
159953	0.00448453	714.111	0.00450323	704.258	1564.57	-0.1058	248.489	-1.46978	1487.09	-0.1058	85.272	-1.46978	1528.29	-0.1058	48.278	-1.46986
162997	0.00437671	702.886	0.00434097	695.6	1551.11	-0.1058	241.111	-1.4698	1475.37	-0.1058	72.7897	-1.46982	1476.3	-0.1058	54.1283	-1.46979
160421	0.00418461	729.485	0.00444476	696.878	1650.85	-0.1058	278.566	-1.46976	1422.17	-0.1058	74.0381	-1.46984	1378.51	-0.1058	52.8847	-1.46979
155770	0.0041161	742.259	0.00450496	702.36	1505.8	-0.1058	220.955	-1.46979	1530.93	-0.1058	80.9213	-1.46976	1480.08	-0.1058	52.1409	-1.46981
160399	0.00434725	703.049	0.0041578	676.995	1484.28	-0.1058	238.025	-1.4698	1416.82	-0.1058	78.6777	-1.46978	1571.04	-0.1058	50.3383	-1.4698
157328	0.00447401	693.9	0.00433663	686.728	1559.07	-0.1058	239.935	-1.46979	1436.72	-0.1058	66.7822	-1.46981	1405.5	-0.1058	54.3364	-1.46981
155634	0.00446681	705.204	0.00432949	681.836	1537.3	-0.1058	261.88	-1.46982	1410.01	-0.1058	72.2672	-1.46983	1431.93	-0.1058	44.2949	-1.46977
159974	0.00454072	688.5	0.00466603	713.13	1614.08	-0.1058	226.974	-1.46978	1385.08	-0.1058	67.5362	-1.46977	1560.18	-0.1058	47.8497	-1.46981
162359	0.00448993	745.964	0.00461462	707.711	1697.24	-0.1058	257.979	-1.46979	1529.89	-0.1058	73.5881	-1.46981	1397.67	-0.1058	60.404	-1.46979
160380	0.00460959	717.227	0.00440412	691.683	1680.99	-0.1058	238.825	-1.4698	1445.34	-0.1058	78.925	-1.4698	1645.29	-0.1058	53.6925	-1.46981
157242	0.00439937	700.747	0.0046303	714.462	1639.69	-0.1058	261.839	-1.4698	1466.64	-0.1058	79.1578	-1.4698	1394.47	-0.1058	46.5773	-1.46979
153743	0.00437885	703.277	0.00431821	681.028	1511.16	-0.1058	254.699	-1.46981	1410.75	-0.1058	66.3253	-1.46983	1415.52	-0.1058	51.7457	-1.46977
157360	0.00442298	723.301	0.00451107	688.053	1601.07	-0.1058	251.786	-1.46976	1439.16	-0.1058	73.4062	-1.46979	1387.55	-0.1058	48.8418	-1.46982
162028	0.0043626	709.512	0.00455333	692.826	1584.36	-0.1058	253.157	-1.46982	1487.93	-0.1058	75.4074	-1.46978	1393	-0.1058	48.1791	-1.4698
156374	0.00436754	674.989	0.0043421	688.267	1566.65	-0.1058	229.443	-1.46977	1551.39	-0.1058	75.4259	-1.4698	1543.23	-0.1058	43.4451	-1.46979
161516	0.00441898	710.91	0.00429286	684.831	1545.46	-0.1058	241.422	-1.46981	1562	-0.1058	83.218	-1.46984	1406.26	-0.1058	49.9345	-1.46982
160042	0.00454711	737.977	0.00414105	681.103	1499.35	-0.1058	257.005	-1.46981	1591.49	-0.1058	82.6155	-1.46981	1293.79	-0.1058	51.9377	-1.46981
161478	0.00429198	737.281	0.00462218	700.499	1595.41	-0.1058	245.597	-1.46978	1412.68	-0.1058	76.8302	-1.4698	1487.45	-0.1058	55.3938	-1.4698
154899	0.00454957	751.925	0.0044749	702.92	1555.35	-0.1058	230.142	-1.46978	1582.21	-0.1058	83.7461	-1.46978	1570.8	-0.1058	60.4828	-1.46981
156222	0.00434899	717.067	0.00444779	696.847	1518.93	-0.1058	246.607	-1.46976	1598.78	-0.1058	81.3194	-1.46977	1340.95	-0.1058	52.6606	-1.46981
164000	0.00435102	717.904	0.00441715	693.756	1640.7	-0.1058	213.999	-1.46981	1518.95	-0.1058	84.5082	-1.4698	1389.87	-0.1058	52.4767	-1.46982
165097	0.00442471	738.697	0.00444003	692.316	1562.18	-0.1058	275.177	-1.46982	1491.61	-0.1058	71.1512	-1.46984	1421.08	-0.1058	56.1073	-1.46982
157375	0.00435306	713.299	0.00460126	704.3	1595.92	-0.1058	248.72	-1.46981	1437.34	-0.1058	76.4481	-1.46981	1410.2	-0.1058	47.2286	-1.4698
158304	0.0045492	724.188	0.00440404	695.109	1565.33	-0.1058	249.669	-1.4698	1474.53	-0.1058	79.3852	-1.46982	1367.51	-0.1058	52.2485	-1.4698
162541	0.00442946	727.012	0.00432392	678.469	1573.86	-0.1058	246.987	-1.46979	1448.2	-0.1058	81.7622	-1.46983	1459.15	-0.1058	54.0697	-1.46979
167239	0.00409177	695.388	0.00424999	678.156	1624.34	-0.1058	271.977	-1.46978	1493.01	-0.1058	70.1954	-1.4698	1465.65	-0.1058	55.407	-1.46979
163758	0.00436971	706.8	0.00446343	698.439	1700.43	-0.1058	250.8	-1.4698	1494.72	-0.1058	62.9611	-1.46985	1407.43	-0.1058	51.7131	-1.46982
165094	0.00437476	713.944	0.0043793	697.588	1601.37	-0.1058	243.812	-1.46982	1451.81	-0.1058	79.4658	-1.46982	1561.05	-0.1058	51.9868	-1.46978
158817	0.00429422	701.035	0.00457594	704.514	1645.89	-0.1058	247.4	-1.46981	1489.08	-0.1058	75.7127	-1.46978	1417.56	-0.1058	52.1096	-1.46981
157955	0.00430991	724.51	0.00447346	695.003	1725.86	-0.1058	228.932	-1.46983	1346.33	-0.1058	87.9491	-1.46979	1636.58	-0.1058	56.3011	-1.46978
156182	0.00433822	713.586	0.00418656	668.598	1642.06	-0.1058	205.942	-1.4698	1425.78	-0.1058	71.1244	-1.46979	1431.47	-0.1058	54.759	-1.46976
154095	0.00418549	704.616	0.00430186	690.006	1621.47	-0.1058	285.823	-1.46982	1255.79	-0.1058	75.1935	-1.4698	1527.51	-0.1058	51.5161	-1.46978
159283	0.00444016	694.86	0.00456761	714.533	1646.65	-0.1058	269.92	-1.46981	1462.41	-0.1058	81.2728	-1.46978	1469.28	-0.1058	52.0376	-1.4698
158600	0.00443088	726.253	0.00440112	675.46	1632.3	-0.1058	264.753	-1.46978	1465.36	-0.1058	78.4115	-1.46981	1454.26	-0.1058	52.4967	-1.4698
156617	0.0042056	711.39	0.00461698	696.628	1614.29	-0.1058	300.462	-1.46981	1480.5	-0.1058	77.8365	-1.46977	1673.48	-0.1058	51.6561	-1.46979
163962	0.00453707	721.126	0.00433557	690.125	1600.65	-0.1058	246.099	-1.46981	1499.33	-0.1058	84.75	-1.46978	1382.16	-0.1058	54.6223	-1.46976
159795	0.00446381	734.244	0.0043934	691.446	1646.6	-0.1058	208.716	-1.46979	1471.85	-0.1058	66.4266	-1.46984	1524.88	-0.1058	57.5193	-1.4698
160772	0.00424354	752.279	0.00425948	695.472	1668.22	-0.1058	232.596	-1.4698	1480.06	-0.1058	80.1503	-1.46982	1487.93	-0.1058	49.2753	-1.4698
158939	0.00430963	722.159	0.00446953	706.372	1482.66	-0.1058	251.878	-1.46981	1693.2	-0.1058	73.844	-1.46977	1385.3	-0.1058	48.619	-1.46983
161855	0.00446777	713.989	0.00453606	690.717	1483.98	-0.1058	254.949	-1.46982	1591.98	-0.1058	81.6553	-1.46981	1357.37	-0.1058	57.5535	-1.4698
161039	0.00470184	696.595	0.00442669	701.032	1534.88	-0.1058	248.79	-1.46981	1485.81	-0.1058	73.439	-1.4698	1426.94	-0.1058	60.2595	-1.4698
156936	0.00481064	704.08	0.00437917	687.658	1545.59	-0.1058	256.182	-1.46982	1509.78	-0.1058	77.8747	-1.46978	1356	-0.1058	52.7527	-1.46981
162787	0.00440297	718.248	0.0046476	707.268	1404.72	-0.1058	254.932	-1.46983	1374.61	-0.1058	75.6998	-1.4698	1434.32	-0.1058	51.9263	-1.46983
158642	0.00453938	703.439	0.004554	685.082	1695.11	-0.1058	235.539	-1.46983	1651.15	-0.1058	77.3741	-1.46981	1397.98	-0.1058	49.9297	-1.46981
160138	0.00434135	680.66	0.0041806	676.17	1681.52	-0.1058	236.625	-1.4698	1521.96	-0.1058	76.9486	-1.46979	1308.67	-0.1058	50.7423	-1.46981
162275	0.00453726	728.703	0.00425776	684.322	1590.69	-0.1058	218.29	-1.4698	1540.37	-0.1058	71.5009	-1.4698	1468.61	-0.1058	52.3363	-1.46979
161838	0.00438536	760.865	0.00463474	704.327	1810.75	-0.1058	257.172	-1.46982	1572.3	-0.1058	77.2836	-1.46981	1418.92	-0.1058	49.9768	-1.46978
166904	0.00448227	710.271	0.00429275	683.705	1606.13	-0.1058	269.807	-1.46981	1544.67	-0.1058	83.0685	-1.46978	1352.32	-0.1058	42.406	-1.46979
157236	0.00451819	740.522	0.00464959	696.467	1507.07	-0.1058	239.242	-1.46979	1506.51	-0.1058	77.0036	-1.4698	1461.61	-0.1058	55.7731	-1.46978
164469	0.00476738	690.811	0.00436998	684.018	1607.38	-0.1058	257.602	-1.4698	1317.44	-0.1058	67.9201	-1.46983	1394.89	-0.1058	56.8419	-1.4698
161669	0.00446327	715.674	0.00431344	671.231	1544.05	-0.1058	251.739	-1.46978	1459.7	-0.1058	77.5386	-1.4698	1483.2	-0.1058	50.6717	-1.46977
161142	0.00462885	702.896	0.00472655	715.272	1660.85	-0.1058	274.597	-1.46979	1428.12	-0.1058	81.5221	-1.4698	1499.34	-0.1058	59.1581	-1.46979
155613	0.00466889	683.677	0.00448344	702.849	1537.71	-0.1058	235.777	-1.46978	1446.28	-0.1058	74.6813	-1.46981	1421.87	-0.1058	51.5319	-1.46976
157988	0.00435278	735.973	0.00464993	716.812	1696.86	-0.1058	244.71	-1.46978	1494.07	-0.1058	75.2226	-1.4698	1476.32	-0.1058	41.7229	-1.46983
163288	0.00444143	765.544	0.00458763	705.172	1871.11	-0.1058	249.425	-1.46981	1549.68	-0.1058	71.3406	-1.46979	1471.96	-0.1058	55.3463	-1.46982
151972	0.00422815	691.494	0.00431433	686.525	1511.95	-0.1058	257.517	-1.46982	1410.41	-0.1058	74.3591	-1.46983	1368.97	-0.1058	50.6802	-1.46979
153077	0.00433703	715.132	0.00427128	690.145	1558.81	-0.1058	253.153	-1.46979	1476.63	-0.1058	72.382	-1.4698	1315.96	-0.1058	49.5881	-1.4698
155169	0.00448607	705.9	0.00434632	683.807	1514.05	-0.1058	253.003	-1.46981	1375.62	-0.1058	77.6107	-1.46979	1470.03	-0.1058	56.6256	-1.46981
161407	0.00443497	713.171	0.00431291	701.602	1561.49	-0.1058	253.785	-1.46984	1537.71	-0.1058	71.4973	-1.46978	1448.83	-0.1058	51.9845	-1.4698
164254	0.00433634	703.179	0.00453142	705.752	1666.47	-0.1058	275.118	-1.46979	1461.11	-0.1058	77.6655	-1.4698	1416.46	-0.1058	49.1913	-1.46979
162622	0.00444295	667.18	0.00446192	692.679	1593.4	-0.1058	238.849	-1.46981	1458.63	-0.1058	73.012	-1.4698	1542.67	-0.1058	56.9997	-1.46981
162087	0.00458603	713.102	0.00451382	707.287	1628.54	-0.1058	275.143	-1.46981	1583.25	-0.1058	73.2387	-1.46977	1531.12	-0.1058	57.4314	-1.46978
156887	0.00448177	698.148	0.00456699	699.238	1573.93	-0.1058	226.821	-1.46983	1546.56	-0.1058	81.5747	-1.46982	1452.53	-0.1058	56.01	-1.46978
164628	0.00442565	726.16	0.00432158	660.71	1486.56	-0.1058	267.485	-1.46977	1449.95	-0.1058	88.2697	-1.4698	1401.07	-0.1058	56.2278	-1.46978
162093	0.0045315	744.194	0.00433455	706.853	1568.9	-0.1058	273.72	-1.46983	1427.57	-0.1058	65.4384	-1.46982	1334.32	-0.1058	58.3873	-1.46978
158613	0.00447408	723.569	0.00445324	698.416	1481.18	-0.1058	258.513	-1.46981	1536.54	-0.1058	83.1875	-1.46983	1358.9	-0.1058	50.87	-1.46981
160765	0.00449222	687.76	0.0042545	680.902	1546.28	-0.1058	253.468	-1.46978	1628.64	-0.1058	85.2692	-1.46977	1418.46	-0.1058	55.7722	-1.4698
161410	0.00434294	698.569	0.00430722	679.004	1721.63	-0.1058	280.424	-1.46981	1486.86	-0.1058	77.8262	-1.46978	1344.15	-0.1058	46.9208	-1.46977
